filepath,label,source_type,frame_index,video_id,frame_count
data/skeletons/in/in (1)_frame_002.jpg,in,red_dot_image,2,in_in (1),
data/skeletons/in/in (1)_frame_003.jpg,in,red_dot_image,3,in_in (1),
data/skeletons/in/in (1)_frame_004.jpg,in,red_dot_image,4,in_in (1),
data/skeletons/in/in (1)_frame_005.jpg,in,red_dot_image,5,in_in (1),
data/skeletons/in/in (1)_frame_006.jpg,in,red_dot_image,6,in_in (1),
data/skeletons/in/in (1)_frame_007.jpg,in,red_dot_image,7,in_in (1),
data/skeletons/in/in (1)_frame_008.jpg,in,red_dot_image,8,in_in (1),
data/skeletons/in/in (1)_frame_009.jpg,in,red_dot_image,9,in_in (1),
data/skeletons/in/in (1)_frame_010.jpg,in,red_dot_image,10,in_in (1),
data/skeletons/in/in (1)_frame_011.jpg,in,red_dot_image,11,in_in (1),
data/skeletons/in/in (1)_frame_012.jpg,in,red_dot_image,12,in_in (1),
data/skeletons/in/in (1)_frame_013.jpg,in,red_dot_image,13,in_in (1),
data/skeletons/in/in (1)_frame_014.jpg,in,red_dot_image,14,in_in (1),
data/skeletons/in/in (1)_frame_015.jpg,in,red_dot_image,15,in_in (1),
data/skeletons/in/in (1)_frame_016.jpg,in,red_dot_image,16,in_in (1),
data/skeletons/in/in (1)_frame_017.jpg,in,red_dot_image,17,in_in (1),
data/skeletons/in/in (1)_frame_018.jpg,in,red_dot_image,18,in_in (1),
data/skeletons/in/in (1)_frame_019.jpg,in,red_dot_image,19,in_in (1),
data/skeletons/in/in (1)_frame_020.jpg,in,red_dot_image,20,in_in (1),
data/skeletons/in/in (1)_frame_021.jpg,in,red_dot_image,21,in_in (1),
data/skeletons/in/in (1)_frame_022.jpg,in,red_dot_image,22,in_in (1),
data/skeletons/in/in (1)_frame_023.jpg,in,red_dot_image,23,in_in (1),
data/skeletons/in/in (1)_frame_024.jpg,in,red_dot_image,24,in_in (1),
data/landmarks/in/in (2).npy,in,landmark_vector,,in_in (2),34
data/skeletons/in/in (2)_frame_000.jpg,in,red_dot_image,0,in_in (2),
data/skeletons/in/in (2)_frame_001.jpg,in,red_dot_image,1,in_in (2),
data/skeletons/in/in (2)_frame_002.jpg,in,red_dot_image,2,in_in (2),
data/skeletons/in/in (2)_frame_003.jpg,in,red_dot_image,3,in_in (2),
data/skeletons/in/in (2)_frame_004.jpg,in,red_dot_image,4,in_in (2),
data/skeletons/in/in (2)_frame_005.jpg,in,red_dot_image,5,in_in (2),
data/skeletons/in/in (2)_frame_006.jpg,in,red_dot_image,6,in_in (2),
data/skeletons/in/in (2)_frame_007.jpg,in,red_dot_image,7,in_in (2),
data/skeletons/in/in (2)_frame_008.jpg,in,red_dot_image,8,in_in (2),
data/skeletons/in/in (2)_frame_009.jpg,in,red_dot_image,9,in_in (2),
data/skeletons/in/in (2)_frame_010.jpg,in,red_dot_image,10,in_in (2),
data/skeletons/in/in (2)_frame_011.jpg,in,red_dot_image,11,in_in (2),
data/skeletons/in/in (2)_frame_012.jpg,in,red_dot_image,12,in_in (2),
data/skeletons/in/in (2)_frame_013.jpg,in,red_dot_image,13,in_in (2),
data/skeletons/in/in (2)_frame_014.jpg,in,red_dot_image,14,in_in (2),
data/skeletons/in/in (2)_frame_015.jpg,in,red_dot_image,15,in_in (2),
data/skeletons/in/in (2)_frame_016.jpg,in,red_dot_image,16,in_in (2),
data/skeletons/in/in (2)_frame_017.jpg,in,red_dot_image,17,in_in (2),
data/skeletons/in/in (2)_frame_018.jpg,in,red_dot_image,18,in_in (2),
data/skeletons/in/in (2)_frame_019.jpg,in,red_dot_image,19,in_in (2),
data/skeletons/in/in (2)_frame_020.jpg,in,red_dot_image,20,in_in (2),
data/skeletons/in/in (2)_frame_021.jpg,in,red_dot_image,21,in_in (2),
data/skeletons/in/in (2)_frame_022.jpg,in,red_dot_image,22,in_in (2),
data/skeletons/in/in (2)_frame_023.jpg,in,red_dot_image,23,in_in (2),
data/skeletons/in/in (2)_frame_024.jpg,in,red_dot_image,24,in_in (2),
data/skeletons/in/in (2)_frame_025.jpg,in,red_dot_image,25,in_in (2),
data/skeletons/in/in (2)_frame_026.jpg,in,red_dot_image,26,in_in (2),
data/skeletons/in/in (2)_frame_027.jpg,in,red_dot_image,27,in_in (2),
data/skeletons/in/in (2)_frame_028.jpg,in,red_dot_image,28,in_in (2),
data/skeletons/in/in (2)_frame_029.jpg,in,red_dot_image,29,in_in (2),
data/skeletons/in/in (2)_frame_030.jpg,in,red_dot_image,30,in_in (2),
data/skeletons/in/in (2)_frame_031.jpg,in,red_dot_image,31,in_in (2),
data/skeletons/in/in (2)_frame_032.jpg,in,red_dot_image,32,in_in (2),
data/skeletons/in/in (2)_frame_033.jpg,in,red_dot_image,33,in_in (2),
data/landmarks/in/in (3).npy,in,landmark_vector,,in_in (3),18
data/skeletons/in/in (3)_frame_000.jpg,in,red_dot_image,0,in_in (3),
data/skeletons/in/in (3)_frame_001.jpg,in,red_dot_image,1,in_in (3),
data/skeletons/in/in (3)_frame_002.jpg,in,red_dot_image,2,in_in (3),
data/skeletons/in/in (3)_frame_003.jpg,in,red_dot_image,3,in_in (3),
data/skeletons/in/in (3)_frame_004.jpg,in,red_dot_image,4,in_in (3),
data/skeletons/in/in (3)_frame_005.jpg,in,red_dot_image,5,in_in (3),
data/skeletons/in/in (3)_frame_006.jpg,in,red_dot_image,6,in_in (3),
data/skeletons/in/in (3)_frame_007.jpg,in,red_dot_image,7,in_in (3),
data/skeletons/in/in (3)_frame_008.jpg,in,red_dot_image,8,in_in (3),
data/skeletons/in/in (3)_frame_009.jpg,in,red_dot_image,9,in_in (3),
data/skeletons/in/in (3)_frame_010.jpg,in,red_dot_image,10,in_in (3),
data/skeletons/in/in (3)_frame_011.jpg,in,red_dot_image,11,in_in (3),
data/skeletons/in/in (3)_frame_012.jpg,in,red_dot_image,12,in_in (3),
data/skeletons/in/in (3)_frame_013.jpg,in,red_dot_image,13,in_in (3),
data/skeletons/in/in (3)_frame_014.jpg,in,red_dot_image,14,in_in (3),
data/skeletons/in/in (3)_frame_015.jpg,in,red_dot_image,15,in_in (3),
data/skeletons/in/in (3)_frame_016.jpg,in,red_dot_image,16,in_in (3),
data/skeletons/in/in (3)_frame_017.jpg,in,red_dot_image,17,in_in (3),
data/landmarks/in/in (4).npy,in,landmark_vector,,in_in (4),48
data/skeletons/in/in (4)_frame_000.jpg,in,red_dot_image,0,in_in (4),
data/skeletons/in/in (4)_frame_001.jpg,in,red_dot_image,1,in_in (4),
data/skeletons/in/in (4)_frame_002.jpg,in,red_dot_image,2,in_in (4),
data/skeletons/in/in (4)_frame_003.jpg,in,red_dot_image,3,in_in (4),
data/skeletons/in/in (4)_frame_004.jpg,in,red_dot_image,4,in_in (4),
data/skeletons/in/in (4)_frame_005.jpg,in,red_dot_image,5,in_in (4),
data/skeletons/in/in (4)_frame_006.jpg,in,red_dot_image,6,in_in (4),
data/skeletons/in/in (4)_frame_007.jpg,in,red_dot_image,7,in_in (4),
data/skeletons/in/in (4)_frame_008.jpg,in,red_dot_image,8,in_in (4),
data/skeletons/in/in (4)_frame_009.jpg,in,red_dot_image,9,in_in (4),
data/skeletons/in/in (4)_frame_010.jpg,in,red_dot_image,10,in_in (4),
data/skeletons/in/in (4)_frame_011.jpg,in,red_dot_image,11,in_in (4),
data/skeletons/in/in (4)_frame_012.jpg,in,red_dot_image,12,in_in (4),
data/skeletons/in/in (4)_frame_013.jpg,in,red_dot_image,13,in_in (4),
data/skeletons/in/in (4)_frame_014.jpg,in,red_dot_image,14,in_in (4),
data/skeletons/in/in (4)_frame_015.jpg,in,red_dot_image,15,in_in (4),
data/skeletons/in/in (4)_frame_016.jpg,in,red_dot_image,16,in_in (4),
data/skeletons/in/in (4)_frame_017.jpg,in,red_dot_image,17,in_in (4),
data/skeletons/in/in (4)_frame_018.jpg,in,red_dot_image,18,in_in (4),
data/skeletons/in/in (4)_frame_019.jpg,in,red_dot_image,19,in_in (4),
data/skeletons/in/in (4)_frame_020.jpg,in,red_dot_image,20,in_in (4),
data/skeletons/in/in (4)_frame_021.jpg,in,red_dot_image,21,in_in (4),
data/skeletons/in/in (4)_frame_022.jpg,in,red_dot_image,22,in_in (4),
data/skeletons/in/in (4)_frame_023.jpg,in,red_dot_image,23,in_in (4),
data/skeletons/in/in (4)_frame_024.jpg,in,red_dot_image,24,in_in (4),
data/skeletons/in/in (4)_frame_025.jpg,in,red_dot_image,25,in_in (4),
data/skeletons/in/in (4)_frame_026.jpg,in,red_dot_image,26,in_in (4),
data/skeletons/in/in (4)_frame_027.jpg,in,red_dot_image,27,in_in (4),
data/skeletons/in/in (4)_frame_028.jpg,in,red_dot_image,28,in_in (4),
data/skeletons/in/in (4)_frame_029.jpg,in,red_dot_image,29,in_in (4),
data/skeletons/in/in (4)_frame_030.jpg,in,red_dot_image,30,in_in (4),
data/skeletons/in/in (4)_frame_031.jpg,in,red_dot_image,31,in_in (4),
data/skeletons/in/in (4)_frame_032.jpg,in,red_dot_image,32,in_in (4),
data/skeletons/in/in (4)_frame_033.jpg,in,red_dot_image,33,in_in (4),
data/skeletons/in/in (4)_frame_034.jpg,in,red_dot_image,34,in_in (4),
data/skeletons/in/in (4)_frame_035.jpg,in,red_dot_image,35,in_in (4),
data/skeletons/in/in (4)_frame_036.jpg,in,red_dot_image,36,in_in (4),
data/skeletons/in/in (4)_frame_037.jpg,in,red_dot_image,37,in_in (4),
data/skeletons/in/in (4)_frame_038.jpg,in,red_dot_image,38,in_in (4),
data/skeletons/in/in (4)_frame_039.jpg,in,red_dot_image,39,in_in (4),
data/skeletons/in/in (4)_frame_040.jpg,in,red_dot_image,40,in_in (4),
data/skeletons/in/in (4)_frame_041.jpg,in,red_dot_image,41,in_in (4),
data/skeletons/in/in (4)_frame_042.jpg,in,red_dot_image,42,in_in (4),
data/skeletons/in/in (4)_frame_043.jpg,in,red_dot_image,43,in_in (4),
data/skeletons/in/in (4)_frame_044.jpg,in,red_dot_image,44,in_in (4),
data/skeletons/in/in (4)_frame_045.jpg,in,red_dot_image,45,in_in (4),
data/skeletons/in/in (4)_frame_046.jpg,in,red_dot_image,46,in_in (4),
data/skeletons/in/in (4)_frame_047.jpg,in,red_dot_image,47,in_in (4),
data/landmarks/in/in (5).npy,in,landmark_vector,,in_in (5),26
data/skeletons/in/in (5)_frame_000.jpg,in,red_dot_image,0,in_in (5),
data/skeletons/in/in (5)_frame_001.jpg,in,red_dot_image,1,in_in (5),
data/skeletons/in/in (5)_frame_002.jpg,in,red_dot_image,2,in_in (5),
data/skeletons/in/in (5)_frame_003.jpg,in,red_dot_image,3,in_in (5),
data/skeletons/in/in (5)_frame_004.jpg,in,red_dot_image,4,in_in (5),
data/skeletons/in/in (5)_frame_005.jpg,in,red_dot_image,5,in_in (5),
data/skeletons/in/in (5)_frame_006.jpg,in,red_dot_image,6,in_in (5),
data/skeletons/in/in (5)_frame_007.jpg,in,red_dot_image,7,in_in (5),
data/skeletons/in/in (5)_frame_008.jpg,in,red_dot_image,8,in_in (5),
data/skeletons/in/in (5)_frame_009.jpg,in,red_dot_image,9,in_in (5),
data/skeletons/in/in (5)_frame_010.jpg,in,red_dot_image,10,in_in (5),
data/skeletons/in/in (5)_frame_011.jpg,in,red_dot_image,11,in_in (5),
data/skeletons/in/in (5)_frame_012.jpg,in,red_dot_image,12,in_in (5),
data/skeletons/in/in (5)_frame_013.jpg,in,red_dot_image,13,in_in (5),
data/skeletons/in/in (5)_frame_014.jpg,in,red_dot_image,14,in_in (5),
data/skeletons/in/in (5)_frame_015.jpg,in,red_dot_image,15,in_in (5),
data/skeletons/in/in (5)_frame_016.jpg,in,red_dot_image,16,in_in (5),
data/skeletons/in/in (5)_frame_017.jpg,in,red_dot_image,17,in_in (5),
data/skeletons/in/in (5)_frame_018.jpg,in,red_dot_image,18,in_in (5),
data/skeletons/in/in (5)_frame_019.jpg,in,red_dot_image,19,in_in (5),
data/skeletons/in/in (5)_frame_020.jpg,in,red_dot_image,20,in_in (5),
data/skeletons/in/in (5)_frame_021.jpg,in,red_dot_image,21,in_in (5),
data/skeletons/in/in (5)_frame_022.jpg,in,red_dot_image,22,in_in (5),
data/skeletons/in/in (5)_frame_023.jpg,in,red_dot_image,23,in_in (5),
data/skeletons/in/in (5)_frame_024.jpg,in,red_dot_image,24,in_in (5),
data/skeletons/in/in (5)_frame_025.jpg,in,red_dot_image,25,in_in (5),
data/landmarks/in/in (6).npy,in,landmark_vector,,in_in (6),23
data/skeletons/in/in (6)_frame_000.jpg,in,red_dot_image,0,in_in (6),
data/skeletons/in/in (6)_frame_001.jpg,in,red_dot_image,1,in_in (6),
data/skeletons/in/in (6)_frame_002.jpg,in,red_dot_image,2,in_in (6),
data/skeletons/in/in (6)_frame_003.jpg,in,red_dot_image,3,in_in (6),
data/skeletons/in/in (6)_frame_004.jpg,in,red_dot_image,4,in_in (6),
data/skeletons/in/in (6)_frame_005.jpg,in,red_dot_image,5,in_in (6),
data/skeletons/in/in (6)_frame_006.jpg,in,red_dot_image,6,in_in (6),
data/skeletons/in/in (6)_frame_007.jpg,in,red_dot_image,7,in_in (6),
data/skeletons/in/in (6)_frame_008.jpg,in,red_dot_image,8,in_in (6),
data/skeletons/in/in (6)_frame_009.jpg,in,red_dot_image,9,in_in (6),
data/skeletons/in/in (6)_frame_010.jpg,in,red_dot_image,10,in_in (6),
data/skeletons/in/in (6)_frame_011.jpg,in,red_dot_image,11,in_in (6),
data/skeletons/in/in (6)_frame_012.jpg,in,red_dot_image,12,in_in (6),
data/skeletons/in/in (6)_frame_013.jpg,in,red_dot_image,13,in_in (6),
data/skeletons/in/in (6)_frame_014.jpg,in,red_dot_image,14,in_in (6),
data/skeletons/in/in (6)_frame_015.jpg,in,red_dot_image,15,in_in (6),
data/skeletons/in/in (6)_frame_016.jpg,in,red_dot_image,16,in_in (6),
data/skeletons/in/in (6)_frame_017.jpg,in,red_dot_image,17,in_in (6),
data/skeletons/in/in (6)_frame_018.jpg,in,red_dot_image,18,in_in (6),
data/skeletons/in/in (6)_frame_019.jpg,in,red_dot_image,19,in_in (6),
data/skeletons/in/in (6)_frame_020.jpg,in,red_dot_image,20,in_in (6),
data/skeletons/in/in (6)_frame_021.jpg,in,red_dot_image,21,in_in (6),
data/skeletons/in/in (6)_frame_022.jpg,in,red_dot_image,22,in_in (6),
data/landmarks/in/in (7).npy,in,landmark_vector,,in_in (7),38
data/skeletons/in/in (7)_frame_000.jpg,in,red_dot_image,0,in_in (7),
data/skeletons/in/in (7)_frame_001.jpg,in,red_dot_image,1,in_in (7),
data/skeletons/in/in (7)_frame_002.jpg,in,red_dot_image,2,in_in (7),
data/skeletons/in/in (7)_frame_003.jpg,in,red_dot_image,3,in_in (7),
data/skeletons/in/in (7)_frame_004.jpg,in,red_dot_image,4,in_in (7),
data/skeletons/in/in (7)_frame_005.jpg,in,red_dot_image,5,in_in (7),
data/skeletons/in/in (7)_frame_006.jpg,in,red_dot_image,6,in_in (7),
data/skeletons/in/in (7)_frame_007.jpg,in,red_dot_image,7,in_in (7),
data/skeletons/in/in (7)_frame_008.jpg,in,red_dot_image,8,in_in (7),
data/skeletons/in/in (7)_frame_009.jpg,in,red_dot_image,9,in_in (7),
data/skeletons/in/in (7)_frame_010.jpg,in,red_dot_image,10,in_in (7),
data/skeletons/in/in (7)_frame_011.jpg,in,red_dot_image,11,in_in (7),
data/skeletons/in/in (7)_frame_012.jpg,in,red_dot_image,12,in_in (7),
data/skeletons/in/in (7)_frame_013.jpg,in,red_dot_image,13,in_in (7),
data/skeletons/in/in (7)_frame_014.jpg,in,red_dot_image,14,in_in (7),
data/skeletons/in/in (7)_frame_015.jpg,in,red_dot_image,15,in_in (7),
data/skeletons/in/in (7)_frame_016.jpg,in,red_dot_image,16,in_in (7),
data/skeletons/in/in (7)_frame_017.jpg,in,red_dot_image,17,in_in (7),
data/skeletons/in/in (7)_frame_018.jpg,in,red_dot_image,18,in_in (7),
data/skeletons/in/in (7)_frame_019.jpg,in,red_dot_image,19,in_in (7),
data/skeletons/in/in (7)_frame_020.jpg,in,red_dot_image,20,in_in (7),
data/skeletons/in/in (7)_frame_021.jpg,in,red_dot_image,21,in_in (7),
data/skeletons/in/in (7)_frame_022.jpg,in,red_dot_image,22,in_in (7),
data/skeletons/in/in (7)_frame_023.jpg,in,red_dot_image,23,in_in (7),
data/skeletons/in/in (7)_frame_024.jpg,in,red_dot_image,24,in_in (7),
data/skeletons/in/in (7)_frame_025.jpg,in,red_dot_image,25,in_in (7),
data/skeletons/in/in (7)_frame_026.jpg,in,red_dot_image,26,in_in (7),
data/skeletons/in/in (7)_frame_027.jpg,in,red_dot_image,27,in_in (7),
data/skeletons/in/in (7)_frame_028.jpg,in,red_dot_image,28,in_in (7),
data/skeletons/in/in (7)_frame_029.jpg,in,red_dot_image,29,in_in (7),
data/skeletons/in/in (7)_frame_030.jpg,in,red_dot_image,30,in_in (7),
data/skeletons/in/in (7)_frame_031.jpg,in,red_dot_image,31,in_in (7),
data/skeletons/in/in (7)_frame_032.jpg,in,red_dot_image,32,in_in (7),
data/skeletons/in/in (7)_frame_033.jpg,in,red_dot_image,33,in_in (7),
data/skeletons/in/in (7)_frame_034.jpg,in,red_dot_image,34,in_in (7),
data/skeletons/in/in (7)_frame_035.jpg,in,red_dot_image,35,in_in (7),
data/skeletons/in/in (7)_frame_036.jpg,in,red_dot_image,36,in_in (7),
data/skeletons/in/in (7)_frame_037.jpg,in,red_dot_image,37,in_in (7),
data/landmarks/in/in (8).npy,in,landmark_vector,,in_in (8),36
data/skeletons/in/in (8)_frame_000.jpg,in,red_dot_image,0,in_in (8),
data/skeletons/in/in (8)_frame_001.jpg,in,red_dot_image,1,in_in (8),
data/skeletons/in/in (8)_frame_002.jpg,in,red_dot_image,2,in_in (8),
data/skeletons/in/in (8)_frame_003.jpg,in,red_dot_image,3,in_in (8),
data/skeletons/in/in (8)_frame_004.jpg,in,red_dot_image,4,in_in (8),
data/skeletons/in/in (8)_frame_005.jpg,in,red_dot_image,5,in_in (8),
data/skeletons/in/in (8)_frame_006.jpg,in,red_dot_image,6,in_in (8),
data/skeletons/in/in (8)_frame_007.jpg,in,red_dot_image,7,in_in (8),
data/skeletons/in/in (8)_frame_008.jpg,in,red_dot_image,8,in_in (8),
data/skeletons/in/in (8)_frame_009.jpg,in,red_dot_image,9,in_in (8),
data/skeletons/in/in (8)_frame_010.jpg,in,red_dot_image,10,in_in (8),
data/skeletons/in/in (8)_frame_011.jpg,in,red_dot_image,11,in_in (8),
data/skeletons/in/in (8)_frame_012.jpg,in,red_dot_image,12,in_in (8),
data/skeletons/in/in (8)_frame_013.jpg,in,red_dot_image,13,in_in (8),
data/skeletons/in/in (8)_frame_014.jpg,in,red_dot_image,14,in_in (8),
data/skeletons/in/in (8)_frame_015.jpg,in,red_dot_image,15,in_in (8),
data/skeletons/in/in (8)_frame_016.jpg,in,red_dot_image,16,in_in (8),
